representation,trait,model,n_individuos,n_features,cv_outer,cv_inner,pearson_r,pearson_p,rmse,mae,r2,fit_time_s,best_params_mode_outer,run_name,run_path,n_configs_model,fits_por_config,fits_ejecutados_config,cv,r2_norm,pearson_norm,rmse_norm_inv,score_composite,rank_trait
snp_direct,puccinia_hordei,xgboost,1110,61139,"KFold(5, shuffle=True, random_state=42)","KFold(3, shuffle=True, random_state=42)",0.7341394465828697,1.6759776188526876e-188,0.807653921917471,,0.5383113406680755,1747.8644006999966,"colsample_bytree=0.1, learning_rate=0.05, max_depth=5, n_estimators=400, reg_lambda=1.0, subsample=0.7",53_snp_direct_legacy::snp_blocks_notebook_nested5x3,results\snp_blocks_notebook_nested5x3,1.0,15.0,20.0,"NestedKFold_manual(outer=5, inner=3, random_state=42)",0.9066881888861359,0.8905686809369456,0.8929092903947005,0.8974846060081728,2.0
snp_direct,puccinia_hordei,ridge,1110,61139,"KFold(5, shuffle=True, random_state=42)","KFold(3, shuffle=True, random_state=42)",0.7290973304710477,1.1142232908349014e-184,0.8138608350226726,,0.5311878121852935,78.09537860000273,alpha=1.0,53_snp_direct_legacy::snp_blocks_notebook_nested5x3,results\snp_blocks_notebook_nested5x3,1.0,15.0,20.0,"NestedKFold_manual(outer=5, inner=3, random_state=42)",0.8856383651072612,0.8642454158956865,0.8692624058548059,0.8738059935721403,3.0
pca50,puccinia_hordei,gradient_boosting,1110,50,"KFold(5, shuffle=True, random_state=42)","KFold(3, shuffle=True, random_state=42)",0.7192849302824953,1.7548202910009895e-177,0.8261854707950047,0.6369036593434994,0.5168814637544004,1110.4047198999906,"{""model__learning_rate"": 0.005, ""model__max_depth"": 5, ""model__min_samples_leaf"": 2, ""model__n_estimators"": 500, ""model__subsample"": 0.7}",40_pca50_ensemble_-_estructura_unificada_+_nested_cv_5x3,outputs_nested5x3\40_pca50_ensemble_-_estructura_unificada_+_nested_cv_5x3,,,,,0.8433635129581654,0.813018033359104,0.8223084314451501,0.8270143048159379,4.0
pca50,puccinia_hordei,random_forest,1110,50,"KFold(5, shuffle=True, random_state=42)","KFold(3, shuffle=True, random_state=42)",0.7153519339534692,1.1044256794399587e-174,0.8306928938451769,0.6373185604342461,0.511595580797009,863.9751632000261,"{""model__max_depth"": 25, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 500}",40_pca50_ensemble_-_estructura_unificada_+_nested_cv_5x3,outputs_nested5x3\40_pca50_ensemble_-_estructura_unificada_+_nested_cv_5x3,,,,,0.8277438793681845,0.7924851256514622,0.8051362057939553,0.8091188431666498,5.0
pca50,puccinia_hordei,svr_rbf,1110,50,"KFold(5, shuffle=True, random_state=42)","KFold(3, shuffle=True, random_state=42)",0.7070870023091229,5.923121136768727e-169,0.8424470755532053,0.6486718422633765,0.4976760925513828,13.666076199995588,"{""model__C"": 10, ""model__epsilon"": 0.5, ""model__gamma"": 0.01}",11_pca50_svr_-_estructura_unificada_+_nested_cv_5x3,outputs_nested5x3\11_pca50_svr_-_estructura_unificada_+_nested_cv_5x3,,,,,0.7866121880482503,0.7493365782168012,0.7603555277016909,0.7664506120463589,6.0
pca50,puccinia_hordei,xgboost,1110,50,"KFold(5, shuffle=True, random_state=42)","KFold(3, shuffle=True, random_state=42)",0.7046676320863676,2.5817516664690373e-167,0.8440561956460569,0.6463975432560173,0.4957553275223563,75.55629349999799,"{""model__colsample_bytree"": 0.3, ""model__learning_rate"": 0.05, ""model__max_depth"": 5, ""model__n_estimators"": 400, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}",45_pca50_blocks_-_estructura_unificada_+_nested_cv_5x3,outputs_nested5x3\45_pca50_blocks_-_estructura_unificada_+_nested_cv_5x3,,,,,0.7809363820934683,0.7367058251373159,0.7542251571935876,0.7579019143310313,7.0
snp_direct,puccinia_hordei,elasticnet,1110,61139,"KFold(5, shuffle=True, random_state=42)","KFold(3, shuffle=True, random_state=42)",0.7040208118256778,7.03674579330168e-167,0.8457095195387894,,0.4937779798802273,77.67714129999513,"alpha=0.1, l1_ratio=0.1",53_snp_direct_legacy::snp_blocks_notebook_nested5x3,results\snp_blocks_notebook_nested5x3,1.0,15.0,20.0,"NestedKFold_manual(outer=5, inner=3, random_state=42)",0.775093376128518,0.733328984783268,0.7479263805656807,0.7529542204778505,8.0
pca20,puccinia_hordei,svr_rbf,1110,20,"KFold(5, shuffle=True, random_state=42)","KFold(3, shuffle=True, random_state=42)",0.7023483306495792,9.286651611046928e-166,0.8479497043873627,0.6495527475741468,0.4910925829907417,20.296996199991558,"{""model__C"": 1, ""model__epsilon"": 0.5, ""model__gamma"": 0.1}",10_pca20_svr_-_estructura_unificada_+_nested_cv_5x3,outputs_nested5x3\10_pca20_svr_-_estructura_unificada_+_nested_cv_5x3,,,,,0.767158104803831,0.7245974989748124,0.7393918012080541,0.7445806017530682,9.0
pca20,puccinia_hordei,random_forest,1110,20,"KFold(5, shuffle=True, random_state=42)","KFold(3, shuffle=True, random_state=42)",0.6995317096444247,6.874228373242427e-164,0.8494086881614471,0.6556578620929662,0.4893398223661851,710.0268588000035,"{""model__max_depth"": 25, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 3, ""model__n_estimators"": 300}",40_pca20_ensemble_-_estructura_unificada_+_nested_cv_5x3,outputs_nested5x3\40_pca20_ensemble_-_estructura_unificada_+_nested_cv_5x3,,,,,0.7619787470792646,0.7098928274450109,0.7338334148948253,0.7355153127886753,10.0
pca20,puccinia_hordei,gradient_boosting,1110,20,"KFold(5, shuffle=True, random_state=42)","KFold(3, shuffle=True, random_state=42)",0.6901809405356332,7.746003389019484e-158,0.8603702599672856,0.6635054413129102,0.4760746959584788,932.0460072999996,"{""model__learning_rate"": 0.01, ""model__max_depth"": 5, ""model__min_samples_leaf"": 2, ""model__n_estimators"": 300, ""model__subsample"": 0.7}",40_pca20_ensemble_-_estructura_unificada_+_nested_cv_5x3,outputs_nested5x3\40_pca20_ensemble_-_estructura_unificada_+_nested_cv_5x3,,,,,0.7227806763532713,0.6610754721657022,0.692072394807207,0.6919569383690308,11.0
pca20,puccinia_hordei,xgboost,1110,20,"KFold(5, shuffle=True, random_state=42)","KFold(3, shuffle=True, random_state=42)",0.6814499462820871,2.162863415528384e-152,0.8725979020809009,0.67032806577398,0.4610767461019641,24.189956299996997,"{""model__colsample_bytree"": 0.3, ""model__learning_rate"": 0.05, ""model__max_depth"": 5, ""model__n_estimators"": 400, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.7}",45_pca20_blocks_-_estructura_unificada_+_nested_cv_5x3,outputs_nested5x3\45_pca20_blocks_-_estructura_unificada_+_nested_cv_5x3,,,,,0.6784621616892097,0.6154937618851832,0.6454879435099103,0.6466799581317393,12.0
pca50,puccinia_hordei,elasticnet,1110,50,"KFold(5, shuffle=True, random_state=42)","KFold(3, shuffle=True, random_state=42)",0.6738172590483609,8.753820292987452e-148,0.8794778315766352,0.6785389274019491,0.4525450484463915,3.894777800000156,"{""model__alpha"": 0.1, ""model__l1_ratio"": 0.1}",45_pca50_blocks_-_estructura_unificada_+_nested_cv_5x3,outputs_nested5x3\45_pca50_blocks_-_estructura_unificada_+_nested_cv_5x3,,,,,0.6532512381113054,0.5756459589836727,0.6192770242218822,0.6154142836823677,13.0
pca50,puccinia_hordei,adaboost,1110,50,"KFold(5, shuffle=True, random_state=42)","KFold(3, shuffle=True, random_state=42)",0.6728474636462509,3.293510381339846e-147,0.8851032486545122,0.6936002103689733,0.4455192620806003,92.483868899988,"{""model__estimator"": ""DecisionTreeRegressor(max_depth=3, random_state=42)"", ""model__learning_rate"": 0.05, ""model__loss"": ""linear"", ""model__n_estimators"": 200}",40_pca50_ensemble_-_estructura_unificada_+_nested_cv_5x3,outputs_nested5x3\40_pca50_ensemble_-_estructura_unificada_+_nested_cv_5x3,,,,,0.6324902395043104,0.570582969389744,0.5978455032911589,0.6007983842158535,14.0
pca20,puccinia_hordei,adaboost,1110,20,"KFold(5, shuffle=True, random_state=42)","KFold(3, shuffle=True, random_state=42)",0.659450162222452,1.7707335455963255e-139,0.8978993023716512,0.7037167081093598,0.4293709693566269,115.2852679999778,"{""model__estimator"": ""DecisionTreeRegressor(max_depth=3, random_state=42)"", ""model__learning_rate"": 0.1, ""model__loss"": ""linear"", ""model__n_estimators"": 200}",40_pca20_ensemble_-_estructura_unificada_+_nested_cv_5x3,outputs_nested5x3\40_pca20_ensemble_-_estructura_unificada_+_nested_cv_5x3,,,,,0.5847724944302324,0.5006399715699523,0.5490955369734579,0.5439840937947655,15.0
pca50,puccinia_hordei,ridge,1110,50,"KFold(5, shuffle=True, random_state=42)","KFold(3, shuffle=True, random_state=42)",0.6570932152411924,3.6913345105336727e-138,0.896119124207652,0.6820862942773329,0.4316313884303904,2.170548599999165,"{""model__alpha"": 100.0}",45_pca50_blocks_-_estructura_unificada_+_nested_cv_5x3,outputs_nested5x3\45_pca50_blocks_-_estructura_unificada_+_nested_cv_5x3,,,,,0.5914519684134046,0.48833511013877134,0.5558775986506628,0.543090351151003,16.0
pca20,puccinia_hordei,elasticnet,1110,20,"KFold(5, shuffle=True, random_state=42)","KFold(3, shuffle=True, random_state=42)",0.6449865952035013,1.4421674235601845e-131,0.910367698793972,0.7186878360239836,0.4134132158241028,2.6912191999945207,"{""model__alpha"": 0.1, ""model__l1_ratio"": 0.3}",45_pca20_blocks_-_estructura_unificada_+_nested_cv_5x3,outputs_nested5x3\45_pca20_blocks_-_estructura_unificada_+_nested_cv_5x3,,,,,0.5376177872400726,0.4251303443344382,0.5015938681730407,0.4854180262644125,17.0
pca20,puccinia_hordei,ridge,1110,20,"KFold(5, shuffle=True, random_state=42)","KFold(3, shuffle=True, random_state=42)",0.6324434941033938,4.78480289188523e-125,0.920873561025334,0.7202013034284654,0.3997963906833094,1.5865174999999,"{""model__alpha"": 100.0}",45_pca20_blocks_-_estructura_unificada_+_nested_cv_5x3,outputs_nested5x3\45_pca20_blocks_-_estructura_unificada_+_nested_cv_5x3,,,,,0.49738045677466375,0.35964685141699076,0.461568994783261,0.43512472223331405,18.0
pca20,puccinia_hordei,decision_tree,1110,20,"KFold(5, shuffle=True, random_state=42)","KFold(3, shuffle=True, random_state=42)",0.6289976743348548,2.623728444866338e-123,0.928671150382216,0.7206844611745735,0.3895887872553949,134.36545109999133,"{""model__ccp_alpha"": 0.0, ""model__max_depth"": 3, ""model__max_features"": null, ""model__min_samples_leaf"": 10, ""model__min_samples_split"": 2}",20_pca20_tree_-_estructura_unificada_+_nested_cv_5x3,outputs_nested5x3\20_pca20_tree_-_estructura_unificada_+_nested_cv_5x3,,,,,0.46721727937155694,0.34165733569778833,0.43186200644840317,0.4099222473174188,19.0
pca50,puccinia_hordei,decision_tree,1110,50,"KFold(5, shuffle=True, random_state=42)","KFold(3, shuffle=True, random_state=42)",0.6052433261400866,6.8099529388221725e-112,0.9596005008396444,0.7396211218693184,0.3482522715341458,226.1020065000048,"{""model__ccp_alpha"": 0.0, ""model__max_depth"": 3, ""model__max_features"": null, ""model__min_samples_leaf"": 5, ""model__min_samples_split"": 2}",21_pca50_tree_-_estructura_unificada_+_nested_cv_5x3,outputs_nested5x3\21_pca50_tree_-_estructura_unificada_+_nested_cv_5x3,,,,,0.34506905273525895,0.217643530869463,0.3140284285064431,0.28789071914317743,20.0
pca20,puccinia_hordei,svr_linear,1110,20,"KFold(5, shuffle=True, random_state=42)","KFold(3, shuffle=True, random_state=42)",0.5845248378058352,1.0716662668808717e-102,0.97976182329767,0.7237643481146259,0.3205779766442967,158.21327620002558,"{""model__C"": 0.1, ""model__epsilon"": 0.5}",10_pca20_svr_-_estructura_unificada_+_nested_cv_5x3,outputs_nested5x3\10_pca20_svr_-_estructura_unificada_+_nested_cv_5x3,,,,,0.26329229953718175,0.10947897305651981,0.2372185141003623,0.1965522118575531,21.0
pca50,puccinia_hordei,svr_linear,1110,50,"KFold(5, shuffle=True, random_state=42)","KFold(3, shuffle=True, random_state=42)",0.5635545784900253,4.870960942447032e-94,1.042027729890224,0.7047135487132787,0.2314765088717933,602.6464956999989,"{""model__C"": 0.1, ""model__epsilon"": 0.5}",11_pca50_svr_-_estructura_unificada_+_nested_cv_5x3,outputs_nested5x3\11_pca50_svr_-_estructura_unificada_+_nested_cv_5x3,,,,,0.0,0.0,0.0,0.0,22.0
snp_direct,ramularia_collo_cygni,gblup,1110,61139,"KFold(5, shuffle=True, random_state=42)","KFold(3, shuffle=True, random_state=42)",0.3851505379723871,1.4419877747333559e-40,1.0354704290635364,0.7994025849722277,0.1467774307659416,74.72838629999023,"fit_intercept=True, grm=vanraden, jitter=1e-08, optimize_delta=True",54_snp_direct_gblup_legacy::snp_blocks_notebook_nested5x3_gblup,results\snp_blocks_notebook_nested5x3_gblup,1.0,15.0,20.0,"NestedKFold_manual(outer=5, inner=3, random_state=42)",1.0,1.0,1.0,1.0,1.0
pca20,ramularia_collo_cygni,svr_rbf,1110,20,"KFold(5, shuffle=True, random_state=42)","KFold(3, shuffle=True, random_state=42)",0.3617207838327954,1.2004815841365192e-35,1.0466269896979128,0.8121917032276322,0.1282924795408779,18.624296199996024,"{""model__C"": 1, ""model__epsilon"": 0.5, ""model__gamma"": 0.01}",10_pca20_svr_-_estructura_unificada_+_nested_cv_5x3,outputs_nested5x3\10_pca20_svr_-_estructura_unificada_+_nested_cv_5x3,,,,,0.9085853956629502,0.8629913332793038,0.9039742058558103,0.8894255327480637,2.0
pca20,ramularia_collo_cygni,elasticnet,1110,20,"KFold(5, shuffle=True, random_state=42)","KFold(3, shuffle=True, random_state=42)",0.3575054438639063,8.35932300729943e-35,1.0476704792448008,0.8187642553420006,0.1265534241945579,2.527495599999384,"{""model__alpha"": 0.1, ""model__l1_ratio"": 0.3}",45_pca20_blocks_-_estructura_unificada_+_nested_cv_5x3,outputs_nested5x3\45_pca20_blocks_-_estructura_unificada_+_nested_cv_5x3,,,,,0.8999851535271461,0.8383415607946653,0.8949927719081172,0.8743292401103482,3.0
pca50,ramularia_collo_cygni,elasticnet,1110,50,"KFold(5, shuffle=True, random_state=42)","KFold(3, shuffle=True, random_state=42)",0.348121688474148,5.66534554198145e-33,1.0510525178421648,0.8183921062918245,0.1209050870153466,3.848774500002037,"{""model__alpha"": 0.1, ""model__l1_ratio"": 0.3}",45_pca50_blocks_-_estructura_unificada_+_nested_cv_5x3,outputs_nested5x3\45_pca50_blocks_-_estructura_unificada_+_nested_cv_5x3,,,,,0.8720521337364451,0.7834687777887425,0.8658831786578917,0.8353850003416534,4.0
pca20,ramularia_collo_cygni,random_forest,1110,20,"KFold(5, shuffle=True, random_state=42)","KFold(3, shuffle=True, random_state=42)",0.3461196702291273,1.3674576050808939e-32,1.0557450424350152,0.8180133967798886,0.1130379575490411,768.0995349999866,"{""model__max_depth"": 15, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 3, ""model__n_estimators"": 500}",40_pca20_ensemble_-_estructura_unificada_+_nested_cv_5x3,outputs_nested5x3\40_pca20_ensemble_-_estructura_unificada_+_nested_cv_5x3,,,,,0.8331464034115773,0.7717617044295182,0.8254940824716379,0.8070620596307658,5.0
snp_direct,ramularia_collo_cygni,xgboost,1110,61139,"KFold(5, shuffle=True, random_state=42)","KFold(3, shuffle=True, random_state=42)",0.3456882462274929,1.6520273804285676e-32,1.0566170222890785,,0.1115722013355461,1683.4270282999787,"colsample_bytree=0.1, learning_rate=0.05, max_depth=5, n_estimators=400, reg_lambda=1.0, subsample=0.7",53_snp_direct_legacy::snp_blocks_notebook_nested5x3,results\snp_blocks_notebook_nested5x3,1.0,15.0,20.0,"NestedKFold_manual(outer=5, inner=3, random_state=42)",0.8258977218933086,0.7692388940362431,0.8179888520777692,0.8016524167873746,6.0
pca20,ramularia_collo_cygni,gradient_boosting,1110,20,"KFold(5, shuffle=True, random_state=42)","KFold(3, shuffle=True, random_state=42)",0.3343283251404014,2.1575720034300026e-30,1.0565754738106596,0.8197146893927952,0.1116420697868288,939.8680821000016,"{""model__learning_rate"": 0.005, ""model__max_depth"": 4, ""model__min_samples_leaf"": 2, ""model__n_estimators"": 300, ""model__subsample"": 0.7}",40_pca20_ensemble_-_estructura_unificada_+_nested_cv_5x3,outputs_nested5x3\40_pca20_ensemble_-_estructura_unificada_+_nested_cv_5x3,,,,,0.8262432460308562,0.7028102139518583,0.8183464645863554,0.7752906769103568,7.0
pca50,ramularia_collo_cygni,ridge,1110,50,"KFold(5, shuffle=True, random_state=42)","KFold(3, shuffle=True, random_state=42)",0.332084854738055,5.5142270346255736e-30,1.0576514795694136,0.8213206073367108,0.1098317590218871,2.1179612999985693,"{""model__alpha"": 300.0}",45_pca50_blocks_-_estructura_unificada_+_nested_cv_5x3,outputs_nested5x3\45_pca50_blocks_-_estructura_unificada_+_nested_cv_5x3,,,,,0.8172906207147633,0.6896912163379046,0.8090851598819555,0.7646097667974584,8.0
snp_direct,ramularia_collo_cygni,ridge,1110,61139,"KFold(5, shuffle=True, random_state=42)","KFold(3, shuffle=True, random_state=42)",0.3428604768465219,5.662179783471676e-32,1.0654794029360142,,0.0966063148681004,49.93105049998849,alpha=1.0,53_snp_direct_legacy::snp_blocks_notebook_nested5x3,results\snp_blocks_notebook_nested5x3,1.0,15.0,20.0,"NestedKFold_manual(outer=5, inner=3, random_state=42)",0.7518861341256463,0.752703128856114,0.7417093276329435,0.7501775707192928,9.0
pca50,ramularia_collo_cygni,random_forest,1110,50,"KFold(5, shuffle=True, random_state=42)","KFold(3, shuffle=True, random_state=42)",0.3298375825073268,1.40058000482752e-29,1.0609656297568506,0.8200397253903149,0.1042443354741208,851.444096399995,"{""model__max_depth"": 15, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 3, ""model__n_estimators"": 500}",40_pca50_ensemble_-_estructura_unificada_+_nested_cv_5x3,outputs_nested5x3\40_pca50_ensemble_-_estructura_unificada_+_nested_cv_5x3,,,,,0.7896588403187179,0.676549987016585,0.7805598899451657,0.7425955089231544,10.0
pca50,ramularia_collo_cygni,gradient_boosting,1110,50,"KFold(5, shuffle=True, random_state=42)","KFold(3, shuffle=True, random_state=42)",0.3168241880756506,2.6589406363381928e-27,1.0632753925075522,0.8225861939433832,0.1003399013676963,1110.9210623999825,"{""model__learning_rate"": 0.005, ""model__max_depth"": 5, ""model__min_samples_leaf"": 2, ""model__n_estimators"": 300, ""model__subsample"": 0.7}",40_pca50_ensemble_-_estructura_unificada_+_nested_cv_5x3,outputs_nested5x3\40_pca50_ensemble_-_estructura_unificada_+_nested_cv_5x3,,,,,0.7703500363812247,0.6004523971753986,0.7606794976191138,0.7004568729464721,11.0
pca20,ramularia_collo_cygni,xgboost,1110,20,"KFold(5, shuffle=True, random_state=42)","KFold(3, shuffle=True, random_state=42)",0.3182009497067257,1.5449812553168889e-27,1.0744521238636329,0.8311302169930792,0.08132675056208,24.364234799999394,"{""model__colsample_bytree"": 0.1, ""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 400, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}",45_pca20_blocks_-_estructura_unificada_+_nested_cv_5x3,outputs_nested5x3\45_pca20_blocks_-_estructura_unificada_+_nested_cv_5x3,,,,,0.6763232987970099,0.6085031976380062,0.6644800917648651,0.6468266169269795,12.0
pca50,ramularia_collo_cygni,svr_rbf,1110,50,"KFold(5, shuffle=True, random_state=42)","KFold(3, shuffle=True, random_state=42)",0.3073489450246894,1.0332440818535168e-25,1.0708660410314106,0.8298232604177377,0.0874488299913687,13.742032999987714,"{""model__C"": 1, ""model__epsilon"": 0.5, ""model__gamma"": 0.01}",11_pca50_svr_-_estructura_unificada_+_nested_cv_5x3,outputs_nested5x3\11_pca50_svr_-_estructura_unificada_+_nested_cv_5x3,,,,,0.7065991411259631,0.5450446276558265,0.6953459170954722,0.6397266909318103,13.0
pca20,ramularia_collo_cygni,ridge,1110,20,"KFold(5, shuffle=True, random_state=42)","KFold(3, shuffle=True, random_state=42)",0.3100626353533289,3.671766075626893e-26,1.077802334042234,0.8282177465237088,0.0755888554795082,1.450822300001164,"{""model__alpha"": 100.0}",45_pca20_blocks_-_estructura_unificada_+_nested_cv_5x3,outputs_nested5x3\45_pca20_blocks_-_estructura_unificada_+_nested_cv_5x3,,,,,0.647947383582822,0.560913300097057,0.6356444493573962,0.6106731633434308,14.0
pca20,ramularia_collo_cygni,adaboost,1110,20,"KFold(5, shuffle=True, random_state=42)","KFold(3, shuffle=True, random_state=42)",0.2927445291344502,2.250734168775159e-23,1.072218294413499,0.8400800644034544,0.0851426974115151,98.15732850000497,"{""model__estimator"": ""DecisionTreeRegressor(max_depth=3, random_state=42)"", ""model__learning_rate"": 0.05, ""model__loss"": ""linear"", ""model__n_estimators"": 200}",40_pca20_ensemble_-_estructura_unificada_+_nested_cv_5x3,outputs_nested5x3\40_pca20_ensemble_-_estructura_unificada_+_nested_cv_5x3,,,,,0.6951945020349898,0.4596433239359961,0.6837069174830736,0.5986765138850091,15.0
pca50,ramularia_collo_cygni,xgboost,1110,50,"KFold(5, shuffle=True, random_state=42)","KFold(3, shuffle=True, random_state=42)",0.3010064785641717,1.1119877780044821e-24,1.0861317005923898,0.8409996603437873,0.0612457588193008,49.77635990000272,"{""model__colsample_bytree"": 0.1, ""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 400, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}",45_pca50_blocks_-_estructura_unificada_+_nested_cv_5x3,outputs_nested5x3\45_pca50_blocks_-_estructura_unificada_+_nested_cv_5x3,,,,,0.5770157110997965,0.507956194362885,0.5639526382420375,0.5467792898334801,16.0
pca50,ramularia_collo_cygni,adaboost,1110,50,"KFold(5, shuffle=True, random_state=42)","KFold(3, shuffle=True, random_state=42)",0.2526946965684158,1.2462572914711397e-17,1.0848535705049005,0.8471144856232845,0.0634538594840677,88.48443360003876,"{""model__estimator"": ""DecisionTreeRegressor(max_depth=3, random_state=42)"", ""model__learning_rate"": 0.05, ""model__loss"": ""linear"", ""model__n_estimators"": 100}",40_pca50_ensemble_-_estructura_unificada_+_nested_cv_5x3,outputs_nested5x3\40_pca50_ensemble_-_estructura_unificada_+_nested_cv_5x3,,,,,0.5879355477901066,0.22544649329203972,0.5749536501751031,0.44034354646787915,17.0
snp_direct,ramularia_collo_cygni,elasticnet,1110,61139,"KFold(5, shuffle=True, random_state=42)","KFold(3, shuffle=True, random_state=42)",0.2778358871004204,4.006000366350447e-21,1.1143385507606065,,0.0118537117125114,81.08749760000501,"alpha=0.1, l1_ratio=0.1",53_snp_direct_legacy::snp_blocks_notebook_nested5x3,results\snp_blocks_notebook_nested5x3,1.0,15.0,20.0,"NestedKFold_manual(outer=5, inner=3, random_state=42)",0.3327546152121323,0.3724630165572287,0.32117305083377456,0.3463216628744993,18.0
pca50,ramularia_collo_cygni,svr_linear,1110,50,"KFold(5, shuffle=True, random_state=42)","KFold(3, shuffle=True, random_state=42)",0.3001729249206434,1.5129520482437843e-24,1.1253506781624276,0.8473991089433651,-0.0077729267137678,416.41138350000256,"{""model__C"": 0.1, ""model__epsilon"": 0.5}",11_pca50_svr_-_estructura_unificada_+_nested_cv_5x3,outputs_nested5x3\11_pca50_svr_-_estructura_unificada_+_nested_cv_5x3,,,,,0.23569396493722367,0.5030818763201274,0.22639041005122224,0.3407884185131849,19.0
pca20,ramularia_collo_cygni,decision_tree,1110,20,"KFold(5, shuffle=True, random_state=42)","KFold(3, shuffle=True, random_state=42)",0.2537597170449932,9.019076068571624e-18,1.1148995485694086,0.8694212039630174,0.0108585250317859,122.31573709999792,"{""model__ccp_alpha"": 0.01, ""model__max_depth"": 3, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 10, ""model__min_samples_split"": 2}",20_pca20_tree_-_estructura_unificada_+_nested_cv_5x3,outputs_nested5x3\20_pca20_tree_-_estructura_unificada_+_nested_cv_5x3,,,,,0.32783306602585843,0.23167434505082285,0.31634447849245756,0.2870718601291641,20.0
pca50,ramularia_collo_cygni,decision_tree,1110,50,"KFold(5, shuffle=True, random_state=42)","KFold(3, shuffle=True, random_state=42)",0.2141412529367533,5.585655647291372e-13,1.112911021152822,0.8713150914558281,0.0143838306763016,187.9125781999901,"{""model__ccp_alpha"": 0.01, ""model__max_depth"": 3, ""model__max_features"": null, ""model__min_samples_leaf"": 10, ""model__min_samples_split"": 2}",21_pca50_tree_-_estructura_unificada_+_nested_cv_5x3,outputs_nested5x3\21_pca50_tree_-_estructura_unificada_+_nested_cv_5x3,,,,,0.3452669459824155,0.0,0.3334599615354005,0.20479877070004632,21.0
pca20,ramularia_collo_cygni,svr_linear,1110,20,"KFold(5, shuffle=True, random_state=42)","KFold(3, shuffle=True, random_state=42)",0.2854973555072591,2.905582394976992e-22,1.151653385255745,0.8357154274476261,-0.0554326138885081,134.7123244999966,"{""model__C"": 0.1, ""model__epsilon"": 0.5}",10_pca20_svr_-_estructura_unificada_+_nested_cv_5x3,outputs_nested5x3\10_pca20_svr_-_estructura_unificada_+_nested_cv_5x3,,,,,0.0,0.4172644927182584,0.0,0.16690579708730335,22.0
snp_direct,rhynchosporium,xgboost,1110,61139,"KFold(5, shuffle=True, random_state=42)","KFold(3, shuffle=True, random_state=42)",0.2856545604784612,2.750920411498821e-22,0.8824664254264136,,0.0704011753348398,1592.1469702000031,"colsample_bytree=0.1, learning_rate=0.05, max_depth=5, n_estimators=400, reg_lambda=1.0, subsample=0.7",53_snp_direct_legacy::snp_blocks_notebook_nested5x3,results\snp_blocks_notebook_nested5x3,1.0,15.0,20.0,"NestedKFold_manual(outer=5, inner=3, random_state=42)",1.0,1.0,1.0,1.0,1.0
snp_direct,rhynchosporium,gblup,1110,61139,"KFold(5, shuffle=True, random_state=42)","KFold(3, shuffle=True, random_state=42)",0.2739478058051922,1.470277909440009e-20,0.8834207988137073,0.5453959944964601,0.0683893954156649,80.14039390000107,"fit_intercept=True, grm=vanraden, jitter=1e-08, optimize_delta=True",54_snp_direct_gblup_legacy::snp_blocks_notebook_nested5x3_gblup,results\snp_blocks_notebook_nested5x3_gblup,1.0,15.0,20.0,"NestedKFold_manual(outer=5, inner=3, random_state=42)",0.9887932485061486,0.9454621630999477,0.9882824164898593,0.9713586479404104,2.0
snp_direct,rhynchosporium,ridge,1110,61139,"KFold(5, shuffle=True, random_state=42)","KFold(3, shuffle=True, random_state=42)",0.2520519458023546,1.5137385927954897e-17,0.8987169184768824,,0.0358490830171477,108.9596166999836,alpha=1.0,53_snp_direct_legacy::snp_blocks_notebook_nested5x3,results\snp_blocks_notebook_nested5x3,1.0,15.0,20.0,"NestedKFold_manual(outer=5, inner=3, random_state=42)",0.8075253120352279,0.8434567077069313,0.800480072123762,0.8204888223216161,3.0
pca20,rhynchosporium,ridge,1110,20,"KFold(5, shuffle=True, random_state=42)","KFold(3, shuffle=True, random_state=42)",0.2138637946782554,5.991840192432745e-13,0.8943331886028384,0.5570846806717364,0.0452319464443266,1.5040124000006472,"{""model__alpha"": 300.0}",45_pca20_blocks_-_estructura_unificada_+_nested_cv_5x3,outputs_nested5x3\45_pca20_blocks_-_estructura_unificada_+_nested_cv_5x3,,,,,0.859793165853088,0.6655509417070453,0.8543025294228617,0.7809981489086256,4.0
pca50,rhynchosporium,ridge,1110,50,"KFold(5, shuffle=True, random_state=42)","KFold(3, shuffle=True, random_state=42)",0.2097558292071325,1.675082435335487e-12,0.895027538041326,0.561704345763215,0.0437488302620265,1.9058960000038496,"{""model__alpha"": 1000.0}",45_pca50_blocks_-_estructura_unificada_+_nested_cv_5x3,outputs_nested5x3\45_pca50_blocks_-_estructura_unificada_+_nested_cv_5x3,,,,,0.8515313702495392,0.6464133107317663,0.8457774619398201,0.7683333647804863,5.0
