Env	location	breeder	replication_org	block	year	trial	genotypes	dummy_rep	dummy_unrep	blumeria_graminis	puccinia_hordei	plant_height	heading_date	rhynchosporium	ramularia_collo_cygni	lodging
syngenta2020	syngenta	syngenta	1	29	2020	SHAPE_II_spring	HOR 8008	0	1	8	9		71			8
limagrain2020	limagrain	limagrain	1	37	2020	SHAPE_II_spring	HOR 8008	0	1	4	3	105	76			9
secobra_LEM2020	secobra_LEM	secobra1	1	56	2020	SHAPE_II_spring	HOR 8008	0	1	5	3	75	55			7
Bauer2020	Bauer	Bauer	1	34	2020	SHAPE_II_spring	HOR 8008	0	1	1	1	100	63		9	1
kws2021	kws	kws	1	12	2021	SHAPE_II_spring	HOR 8008	0	1		7		81			
nordic_seed2021	nordic_seed	nordic_seed	1	57	2021	SHAPE_II_spring	HOR 8008	0	1			90	74			2
syngenta2021	syngenta	syngenta	1	59	2021	SHAPE_II_spring	HOR 8008	0	1	6	8		83			8
limagrain2021	limagrain	limagrain	1	46	2021	SHAPE_II_spring	HOR 8008	0	1		8	95	73			9
secobra_LEM2021	secobra_LEM	secobra1	1	65	2021	SHAPE_II_spring	HOR 8008	0	1	2	1		74	1	3	1
bauer2021	bauer	bauer	1	31	2021	SHAPE_II_spring	HOR 8008	0	1		2		79			
secobra_FEL2021	secobra_FEL	secobra_FEL	1	37	2021	SHAPE_II_spring	HOR 8008	0	1	3	2	50	74		3	1
nord_saat2021	nord_saat	nord_saat	1	4	2021	SHAPE_II_spring	HOR 8008	0	1	5	3	103	75		1	7
kws2020	kws	IPK Gatersleben	1	7	2020	SHAPE_II_spring	HOR 8039	1	0	8	7	98	65			
kws2020	kws	IPK Gatersleben	2	70	2020	SHAPE_II_spring	HOR 8039	1	0	9	3	83	66			
nordic_seed2020	nordic_seed	IPK Gatersleben	1	44	2020	SHAPE_II_spring	HOR 8039	1	0	3			64			1
nordic_seed2020	nordic_seed	IPK Gatersleben	2	83	2020	SHAPE_II_spring	HOR 8039	1	0				64			1
nord_saat2020	nord_saat	nord_saat	1	62	2020	SHAPE_II_spring	HOR 8039	1	0	6	4		75			7
nord_saat2020	nord_saat	nord_saat	2	98	2020	SHAPE_II_spring	HOR 8039	1	0	5	8		78			5
syngenta2020	syngenta	syngenta	1	13	2020	SHAPE_II_spring	HOR 8039	0	1	5	8		77			2
limagrain2020	limagrain	limagrain	1	36	2020	SHAPE_II_spring	HOR 8039	0	1		3	90	77			9
secobra_LEM2020	secobra_LEM	secobra1	1	28	2020	SHAPE_II_spring	HOR 8039	0	1	7	4	70	53			7
Bauer2020	Bauer	Bauer	1	48	2020	SHAPE_II_spring	HOR 8039	0	1	1	1	80	65		5	7
kws2021	kws	kws	1	46	2021	SHAPE_II_spring	HOR 8039	0	1		9		76			
nordic_seed2021	nordic_seed	nordic_seed	1	33	2021	SHAPE_II_spring	HOR 8039	0	1			85	74			2
syngenta2021	syngenta	syngenta	1	29	2021	SHAPE_II_spring	HOR 8039	0	1	6	8		83			9
limagrain2021	limagrain	limagrain	1	66	2021	SHAPE_II_spring	HOR 8039	0	1		8	100	73			9
secobra_LEM2021	secobra_LEM	secobra1	1	6	2021	SHAPE_II_spring	HOR 8039	0	1	3	4		63	1		9
bauer2021	bauer	bauer	1	60	2021	SHAPE_II_spring	HOR 8039	0	1		2		78			9
secobra_FEL2021	secobra_FEL	secobra_FEL	1	66	2021	SHAPE_II_spring	HOR 8039	0	1	3		81	71		9	6
nord_saat2021	nord_saat	nord_saat	1	21	2021	SHAPE_II_spring	HOR 8039	0	1	8	6	103	74		1	8
kws2020	kws	IPK Gatersleben	1	42	2020	SHAPE_II_spring	HOR 8060	1	0	9	7	82	69			
kws2020	kws	IPK Gatersleben	2	105	2020	SHAPE_II_spring	HOR 8060	1	0	9	4	83	71			
nordic_seed2020	nordic_seed	IPK Gatersleben	1	33	2020	SHAPE_II_spring	HOR 8060	1	0	5			66			1
nordic_seed2020	nordic_seed	IPK Gatersleben	2	118	2020	SHAPE_II_spring	HOR 8060	1	0				67			1
nord_saat2020	nord_saat	nord_saat	1	45	2020	SHAPE_II_spring	HOR 8060	1	0	4	8		83			3
nord_saat2020	nord_saat	nord_saat	2	121	2020	SHAPE_II_spring	HOR 8060	1	0	5	4		83			1
syngenta2020	syngenta	syngenta	1	35	2020	SHAPE_II_spring	HOR 8060	0	1	7	8		76			5
limagrain2020	limagrain	limagrain	1	13	2020	SHAPE_II_spring	HOR 8060	0	1	3	4	90	80			2
secobra_LEM2020	secobra_LEM	secobra1	1	28	2020	SHAPE_II_spring	HOR 8060	0	1	8		78	58			2
Bauer2020	Bauer	Bauer	1	52	2020	SHAPE_II_spring	HOR 8060	0	1	1	1	100	63		7	7
kws2021	kws	kws	1	28	2021	SHAPE_II_spring	HOR 8060	0	1		7		81			
nordic_seed2021	nordic_seed	nordic_seed	1	51	2021	SHAPE_II_spring	HOR 8060	0	1			80	78			2
syngenta2021	syngenta	syngenta	1	36	2021	SHAPE_II_spring	HOR 8060	0	1	6	8		88			5
limagrain2021	limagrain	limagrain	1	70	2021	SHAPE_II_spring	HOR 8060	0	1		8	90	80			9
secobra_LEM2021	secobra_LEM	secobra1	1	29	2021	SHAPE_II_spring	HOR 8060	0	1	3	3		69	1	8	6
bauer2021	bauer	bauer	1	22	2021	SHAPE_II_spring	HOR 8060	0	1	3	2		82			9
secobra_FEL2021	secobra_FEL	secobra_FEL	1	31	2021	SHAPE_II_spring	HOR 8060	0	1	4	1	63	78		9	7
nord_saat2021	nord_saat	nord_saat	1	20	2021	SHAPE_II_spring	HOR 8060	0	1	5	8	95	86		1	3
kws2020	kws	IPK Gatersleben	1	29	2020	SHAPE_II_spring	HOR 8091	1	0	9	6	82	65			
kws2020	kws	IPK Gatersleben	2	92	2020	SHAPE_II_spring	HOR 8091	1	0	9	4	90	65			
nordic_seed2020	nordic_seed	IPK Gatersleben	1	5	2020	SHAPE_II_spring	HOR 8091	1	0	3			62			1
nordic_seed2020	nordic_seed	IPK Gatersleben	2	94	2020	SHAPE_II_spring	HOR 8091	1	0				62			1
nord_saat2020	nord_saat	nord_saat	1	1	2020	SHAPE_II_spring	HOR 8091	1	0	7	9		78			7
nord_saat2020	nord_saat	nord_saat	2	72	2020	SHAPE_II_spring	HOR 8091	1	0	5	7		81			1
syngenta2020	syngenta	syngenta	1	13	2020	SHAPE_II_spring	HOR 8091	0	1	6	7		82			2
limagrain2020	limagrain	limagrain	1	42	2020	SHAPE_II_spring	HOR 8091	0	1	2	3	95	76			9
secobra_LEM2020	secobra_LEM	secobra1	1	42	2020	SHAPE_II_spring	HOR 8091	0	1	6	7	70	53			1
Bauer2020	Bauer	Bauer	1	2	2020	SHAPE_II_spring	HOR 8091	0	1	1	1	75	63		7	7
kws2021	kws	kws	1	53	2021	SHAPE_II_spring	HOR 8091	0	1		9		76			
nordic_seed2021	nordic_seed	nordic_seed	1	10	2021	SHAPE_II_spring	HOR 8091	0	1			90	73			2
syngenta2021	syngenta	syngenta	1	71	2021	SHAPE_II_spring	HOR 8091	0	1	7	8		82			9
limagrain2021	limagrain	limagrain	1	69	2021	SHAPE_II_spring	HOR 8091	0	1		8	105	73			9
secobra_LEM2021	secobra_LEM	secobra1	1	42	2021	SHAPE_II_spring	HOR 8091	0	1	3	8		70	1	1	4
bauer2021	bauer	bauer	1	15	2021	SHAPE_II_spring	HOR 8091	0	1		2		82			5
secobra_FEL2021	secobra_FEL	secobra_FEL	1	43	2021	SHAPE_II_spring	HOR 8091	0	1	3	1	50	73		9	1
nord_saat2021	nord_saat	nord_saat	1	16	2021	SHAPE_II_spring	HOR 8091	0	1	7	8	140	74		1	8
kws2020	kws	IPK Gatersleben	1	17	2020	SHAPE_II_spring	HOR 8112	1	0	9	5	88	71			
kws2020	kws	IPK Gatersleben	2	80	2020	SHAPE_II_spring	HOR 8112	1	0	9	5	83	69			
nordic_seed2020	nordic_seed	IPK Gatersleben	1	62	2020	SHAPE_II_spring	HOR 8112	1	0	5			65			1
nordic_seed2020	nordic_seed	IPK Gatersleben	2	104	2020	SHAPE_II_spring	HOR 8112	1	0				67			1
nord_saat2020	nord_saat	nord_saat	1	17	2020	SHAPE_II_spring	HOR 8112	1	0	4	7		85			4
nord_saat2020	nord_saat	nord_saat	2	97	2020	SHAPE_II_spring	HOR 8112	1	0	1	5		83			5
syngenta2020	syngenta	syngenta	1	52	2020	SHAPE_II_spring	HOR 8112	0	1	8	8		76			8
limagrain2020	limagrain	limagrain	1	36	2020	SHAPE_II_spring	HOR 8112	0	1		2	105	78			8
secobra_LEM2020	secobra_LEM	secobra1	1	41	2020	SHAPE_II_spring	HOR 8112	0	1	8		75	57			7
Bauer2020	Bauer	Bauer	1	46	2020	SHAPE_II_spring	HOR 8112	0	1	1	1	105	70		3	5
kws2021	kws	kws	1	11	2021	SHAPE_II_spring	HOR 8112	0	1		9		81			
nordic_seed2021	nordic_seed	nordic_seed	1	50	2021	SHAPE_II_spring	HOR 8112	0	1			90	76			2
syngenta2021	syngenta	syngenta	1	66	2021	SHAPE_II_spring	HOR 8112	0	1	6	8		88			7
limagrain2021	limagrain	limagrain	1	56	2021	SHAPE_II_spring	HOR 8112	0	1		8	95	80			9
secobra_LEM2021	secobra_LEM	secobra1	1	28	2021	SHAPE_II_spring	HOR 8112	0	1	2	6		73	1	1	9
bauer2021	bauer	bauer	1	68	2021	SHAPE_II_spring	HOR 8112	0	1		2		82			9
secobra_FEL2021	secobra_FEL	secobra_FEL	1	51	2021	SHAPE_II_spring	HOR 8112	0	1	5	3	85	76		4	9
nord_saat2021	nord_saat	nord_saat	1	40	2021	SHAPE_II_spring	HOR 8112	0	1	4	9	100	86		1	7
kws2020	kws	IPK Gatersleben	1	31	2020	SHAPE_II_spring	HOR 8117	1	0	9	5	74	68			
kws2020	kws	IPK Gatersleben	2	94	2020	SHAPE_II_spring	HOR 8117	1	0	9	4	84	67			
nordic_seed2020	nordic_seed	IPK Gatersleben	1	39	2020	SHAPE_II_spring	HOR 8117	1	0	5			65			1
nordic_seed2020	nordic_seed	IPK Gatersleben	2	114	2020	SHAPE_II_spring	HOR 8117	1	0				67			1
nord_saat2020	nord_saat	nord_saat	1	5	2020	SHAPE_II_spring	HOR 8117	1	0	5	9		83			2
nord_saat2020	nord_saat	nord_saat	2	106	2020	SHAPE_II_spring	HOR 8117	1	0	5	5		80			5
syngenta2020	syngenta	syngenta	1	14	2020	SHAPE_II_spring	HOR 8117	0	1	7	7		74			4
limagrain2020	limagrain	limagrain	1	63	2020	SHAPE_II_spring	HOR 8117	0	1		3	115	78			9
secobra_LEM2020	secobra_LEM	secobra1	1	34	2020	SHAPE_II_spring	HOR 8117	0	1	7	3	85	55			3
Bauer2020	Bauer	Bauer	1	8	2020	SHAPE_II_spring	HOR 8117	0	1	1	1	100	63		7	3
kws2021	kws	kws	1	36	2021	SHAPE_II_spring	HOR 8117	0	1		9		81			
nordic_seed2021	nordic_seed	nordic_seed	1	1	2021	SHAPE_II_spring	HOR 8117	0	1			90	73			2
syngenta2021	syngenta	syngenta	1	69	2021	SHAPE_II_spring	HOR 8117	0	1	6	8		83			7
limagrain2021	limagrain	limagrain	1	2	2021	SHAPE_II_spring	HOR 8117	0	1		7	100	74			8
secobra_LEM2021	secobra_LEM	secobra1	1	47	2021	SHAPE_II_spring	HOR 8117	0	1	2	4		68	1	3	8
bauer2021	bauer	bauer	1	58	2021	SHAPE_II_spring	HOR 8117	0	1		2		79			8
secobra_FEL2021	secobra_FEL	secobra_FEL	1	54	2021	SHAPE_II_spring	HOR 8117	0	1	5	2	68	74		4	3
nord_saat2021	nord_saat	nord_saat	1	40	2021	SHAPE_II_spring	HOR 8117	0	1	4	6	99	75		1	6
kws2020	kws	IPK Gatersleben	1	53	2020	SHAPE_II_spring	HOR 8118	1	0	9	5	82	66			
kws2020	kws	IPK Gatersleben	2	116	2020	SHAPE_II_spring	HOR 8118	1	0	9	6	72	68			
nordic_seed2020	nordic_seed	IPK Gatersleben	1	57	2020	SHAPE_II_spring	HOR 8118	1	0	9			64			1
nordic_seed2020	nordic_seed	IPK Gatersleben	2	67	2020	SHAPE_II_spring	HOR 8118	1	0				66			1
nord_saat2020	nord_saat	nord_saat	1	29	2020	SHAPE_II_spring	HOR 8118	1	0	2	8		83			1
nord_saat2020	nord_saat	nord_saat	2	87	2020	SHAPE_II_spring	HOR 8118	1	0	6	6		86			1
syngenta2020	syngenta	syngenta	1	11	2020	SHAPE_II_spring	HOR 8118	0	1	7			79			2
limagrain2020	limagrain	limagrain	1	15	2020	SHAPE_II_spring	HOR 8118	0	1	6	3	95	76			7
secobra_LEM2020	secobra_LEM	secobra1	1	20	2020	SHAPE_II_spring	HOR 8118	0	1	9	7	70	55			1
Bauer2020	Bauer	Bauer	1	8	2020	SHAPE_II_spring	HOR 8118	0	1	1	1	110	72		7	3
kws2021	kws	kws	1	37	2021	SHAPE_II_spring	HOR 8118	0	1		9		81			
nordic_seed2021	nordic_seed	nordic_seed	1	39	2021	SHAPE_II_spring	HOR 8118	0	1			80	72			2
syngenta2021	syngenta	syngenta	1	54	2021	SHAPE_II_spring	HOR 8118	0	1	8			83			8
limagrain2021	limagrain	limagrain	1	19	2021	SHAPE_II_spring	HOR 8118	0	1		8	80	73			6
secobra_LEM2021	secobra_LEM	secobra1	1	4	2021	SHAPE_II_spring	HOR 8118	0	1	3	9		67	1	4	2
bauer2021	bauer	bauer	1	40	2021	SHAPE_II_spring	HOR 8118	0	1	2	2		79			9
secobra_FEL2021	secobra_FEL	secobra_FEL	1	5	2021	SHAPE_II_spring	HOR 8118	0	1	5	1	60	73		9	1
nord_saat2021	nord_saat	nord_saat	1	25	2021	SHAPE_II_spring	HOR 8118	0	1	7	7	90	78		1	2
kws2022	kws	kws	1	27	2022	SHAPE_II_spring	HOR 8118	0	1				57		3	
nordic_seed2022	nordic_seed	nordic_seed	1	8	2022	SHAPE_II_spring	HOR 8118	0	1	9	1	60	67	1		9
nord_saat2022	nord_saat	nord_saat	1	8	2022	SHAPE_II_spring	HOR 8118	0	1	8	8	75	68			3
syngenta2022	syngenta	syngenta	1	11	2022	SHAPE_II_spring	HOR 8118	0	1	8			65			
limagrain2022	limagrain	limagrain	1	13	2022	SHAPE_II_spring	HOR 8118	1	0	3	3	70	67			1
limagrain2022	limagrain	limagrain	2	39	2022	SHAPE_II_spring	HOR 8118	1	0	3	2	75	67			1
secobra_FEL2022	secobra_FEL	secobra2	1	16	2022	SHAPE_II_spring	HOR 8118	0	1			61	72		4	1
secobra_LEM2022	secobra_LEM	secobra1	1	13	2022	SHAPE_II_spring	HOR 8118	0	1	8	5	60	57			
kws2020	kws	IPK Gatersleben	1	62	2020	SHAPE_II_spring	HOR 8134	1	0	9	5	85	68			
kws2020	kws	IPK Gatersleben	2	125	2020	SHAPE_II_spring	HOR 8134	1	0	9	7	97	68			
nordic_seed2020	nordic_seed	IPK Gatersleben	1	45	2020	SHAPE_II_spring	HOR 8134	1	0	3			64			1
nordic_seed2020	nordic_seed	IPK Gatersleben	2	87	2020	SHAPE_II_spring	HOR 8134	1	0				64			1
nord_saat2020	nord_saat	nord_saat	1	26	2020	SHAPE_II_spring	HOR 8134	1	0	4	4		81			7
nord_saat2020	nord_saat	nord_saat	2	80	2020	SHAPE_II_spring	HOR 8134	1	0	1	4		78			5
syngenta2020	syngenta	syngenta	1	58	2020	SHAPE_II_spring	HOR 8134	0	1	7	9		73			9
limagrain2020	limagrain	limagrain	1	24	2020	SHAPE_II_spring	HOR 8134	0	1		2	100	77			9
secobra_LEM2020	secobra_LEM	secobra1	1	47	2020	SHAPE_II_spring	HOR 8134	0	1	6	5	75	55			8
Bauer2020	Bauer	Bauer	1	39	2020	SHAPE_II_spring	HOR 8134	0	1	1	1	100	64		7	5
kws2021	kws	kws	1	22	2021	SHAPE_II_spring	HOR 8134	0	1		9		81			
nordic_seed2021	nordic_seed	nordic_seed	1	71	2021	SHAPE_II_spring	HOR 8134	0	1			80	75			2
syngenta2021	syngenta	syngenta	1	10	2021	SHAPE_II_spring	HOR 8134	0	1	6			86			8
limagrain2021	limagrain	limagrain	1	46	2021	SHAPE_II_spring	HOR 8134	0	1		8	95	79			9
secobra_LEM2021	secobra_LEM	secobra1	1	28	2021	SHAPE_II_spring	HOR 8134	0	1	3	4		69	1	4	9
bauer2021	bauer	bauer	1	57	2021	SHAPE_II_spring	HOR 8134	0	1		2		80			9
secobra_FEL2021	secobra_FEL	secobra_FEL	1	34	2021	SHAPE_II_spring	HOR 8134	0	1	1	1	57	76		7	2
nord_saat2021	nord_saat	nord_saat	1	54	2021	SHAPE_II_spring	HOR 8134	0	1	3	5	100	80		1	8
kws2020	kws	IPK Gatersleben	1	37	2020	SHAPE_II_spring	HOR 8138	1	0	9	7	95	66			
kws2020	kws	IPK Gatersleben	2	100	2020	SHAPE_II_spring	HOR 8138	1	0	9	5	92	65			
nordic_seed2020	nordic_seed	IPK Gatersleben	1	22	2020	SHAPE_II_spring	HOR 8138	1	0	5			62			1
nordic_seed2020	nordic_seed	IPK Gatersleben	2	90	2020	SHAPE_II_spring	HOR 8138	1	0				61			1
nord_saat2020	nord_saat	nord_saat	1	29	2020	SHAPE_II_spring	HOR 8138	1	0	5	7		78			6
nord_saat2020	nord_saat	nord_saat	2	122	2020	SHAPE_II_spring	HOR 8138	1	0	1	7		76			4
syngenta2020	syngenta	syngenta	1	18	2020	SHAPE_II_spring	HOR 8138	0	1	7	9		68			9
limagrain2020	limagrain	limagrain	1	63	2020	SHAPE_II_spring	HOR 8138	0	1		3	100	73			8
secobra_LEM2020	secobra_LEM	secobra1	1	2	2020	SHAPE_II_spring	HOR 8138	0	1	6	7	65	51			8
Bauer2020	Bauer	Bauer	1	53	2020	SHAPE_II_spring	HOR 8138	0	1	1	1	75	63		7	7
kws2021	kws	kws	1	57	2021	SHAPE_II_spring	HOR 8138	0	1		9		76			
nordic_seed2021	nordic_seed	nordic_seed	1	16	2021	SHAPE_II_spring	HOR 8138	0	1			95	71			3
syngenta2021	syngenta	syngenta	1	15	2021	SHAPE_II_spring	HOR 8138	0	1	7	8		80			9
limagrain2021	limagrain	limagrain	1	68	2021	SHAPE_II_spring	HOR 8138	0	1		8	100	72			8
secobra_LEM2021	secobra_LEM	secobra1	1	15	2021	SHAPE_II_spring	HOR 8138	0	1	3	7		62	1	1	9
bauer2021	bauer	bauer	1	20	2021	SHAPE_II_spring	HOR 8138	0	1		2		80			8
secobra_FEL2021	secobra_FEL	secobra_FEL	1	63	2021	SHAPE_II_spring	HOR 8138	0	1	4	1	70	72		4	3
nord_saat2021	nord_saat	nord_saat	1	31	2021	SHAPE_II_spring	HOR 8138	0	1	5	8	110	73		1	8
kws2022	kws	kws	1	11	2022	SHAPE_II_spring	HOR 8138	0	1				59		1	
nordic_seed2022	nordic_seed	nordic_seed	1	6	2022	SHAPE_II_spring	HOR 8138	0	1	1	1	60	63	1		6
nord_saat2022	nord_saat	nord_saat	1	18	2022	SHAPE_II_spring	HOR 8138	0	1	8	6	95	68			8
syngenta2022	syngenta	syngenta	1	4	2022	SHAPE_II_spring	HOR 8138	0	1	7			63			
limagrain2022	limagrain	limagrain	1	1	2022	SHAPE_II_spring	HOR 8138	1	0		2	80	74			1
limagrain2022	limagrain	limagrain	2	60	2022	SHAPE_II_spring	HOR 8138	1	0		2	80	74			1
secobra_FEL2022	secobra_FEL	secobra2	1	19	2022	SHAPE_II_spring	HOR 8138	0	1			75	69		2	3
secobra_LEM2022	secobra_LEM	secobra1	1	2	2022	SHAPE_II_spring	HOR 8138	0	1	6	6	90	54			
kws2020	kws	IPK Gatersleben	1	27	2020	SHAPE_II_spring	HOR 8148	1	0	9	6	90	67			
kws2020	kws	IPK Gatersleben	2	90	2020	SHAPE_II_spring	HOR 8148	1	0	9	5	80	67			
nordic_seed2020	nordic_seed	IPK Gatersleben	1	41	2020	SHAPE_II_spring	HOR 8148	1	0	5			64			1
nordic_seed2020	nordic_seed	IPK Gatersleben	2	101	2020	SHAPE_II_spring	HOR 8148	1	0				63			1
nord_saat2020	nord_saat	nord_saat	1	23	2020	SHAPE_II_spring	HOR 8148	1	0	6	6		78			6
nord_saat2020	nord_saat	nord_saat	2	73	2020	SHAPE_II_spring	HOR 8148	1	0	4	5		81			4
syngenta2020	syngenta	syngenta	1	15	2020	SHAPE_II_spring	HOR 8148	0	1	7	9		71			8
limagrain2020	limagrain	limagrain	1	49	2020	SHAPE_II_spring	HOR 8148	0	1	3	2	100	78			9
secobra_LEM2020	secobra_LEM	secobra1	1	7	2020	SHAPE_II_spring	HOR 8148	0	1	4	4	78	55			4
Bauer2020	Bauer	Bauer	1	35	2020	SHAPE_II_spring	HOR 8148	0	1	1	1	120	65		7	7
kws2021	kws	kws	1	53	2021	SHAPE_II_spring	HOR 8148	0	1		9		81			
nordic_seed2021	nordic_seed	nordic_seed	1	16	2021	SHAPE_II_spring	HOR 8148	0	1			90	73			2
syngenta2021	syngenta	syngenta	1	48	2021	SHAPE_II_spring	HOR 8148	0	1	5	8		86			8
limagrain2021	limagrain	limagrain	1	14	2021	SHAPE_II_spring	HOR 8148	0	1		8	95	73			9
secobra_LEM2021	secobra_LEM	secobra1	1	3	2021	SHAPE_II_spring	HOR 8148	0	1	2	7		65	1	7	9
bauer2021	bauer	bauer	1	23	2021	SHAPE_II_spring	HOR 8148	0	1		2		81			9
secobra_FEL2021	secobra_FEL	secobra_FEL	1	49	2021	SHAPE_II_spring	HOR 8148	0	1	4		85	72		9	8
nord_saat2021	nord_saat	nord_saat	1	57	2021	SHAPE_II_spring	HOR 8148	0	1	6	7	100	74		1	8
kws2020	kws	IPK Gatersleben	1	11	2020	SHAPE_II_spring	HOR 8170	1	0	9	5	84	66			
kws2020	kws	IPK Gatersleben	2	74	2020	SHAPE_II_spring	HOR 8170	1	0	9	4	75	66			
nordic_seed2020	nordic_seed	IPK Gatersleben	1	29	2020	SHAPE_II_spring	HOR 8170	1	0	1			62			1
nordic_seed2020	nordic_seed	IPK Gatersleben	2	74	2020	SHAPE_II_spring	HOR 8170	1	0				62			1
nord_saat2020	nord_saat	nord_saat	1	48	2020	SHAPE_II_spring	HOR 8170	1	0	1	6		83			3
nord_saat2020	nord_saat	nord_saat	2	93	2020	SHAPE_II_spring	HOR 8170	1	0	4	4		81			2
syngenta2020	syngenta	syngenta	1	34	2020	SHAPE_II_spring	HOR 8170	0	1	7	9		73			7
limagrain2020	limagrain	limagrain	1	2	2020	SHAPE_II_spring	HOR 8170	0	1		3	85	76			9
secobra_LEM2020	secobra_LEM	secobra1	1	61	2020	SHAPE_II_spring	HOR 8170	0	1	6	7	85	52			4
Bauer2020	Bauer	Bauer	1	51	2020	SHAPE_II_spring	HOR 8170	0	1	1	1	80	66		9	7
kws2021	kws	kws	1	33	2021	SHAPE_II_spring	HOR 8170	0	1		9		81			
nordic_seed2021	nordic_seed	nordic_seed	1	68	2021	SHAPE_II_spring	HOR 8170	0	1			85	73			2
syngenta2021	syngenta	syngenta	1	37	2021	SHAPE_II_spring	HOR 8170	0	1	6	8		83			9
limagrain2021	limagrain	limagrain	1	41	2021	SHAPE_II_spring	HOR 8170	0	1		8	85	73			9
secobra_LEM2021	secobra_LEM	secobra1	1	57	2021	SHAPE_II_spring	HOR 8170	0	1	2	6		60	1	8	9
bauer2021	bauer	bauer	1	3	2021	SHAPE_II_spring	HOR 8170	0	1		6		82			9
secobra_FEL2021	secobra_FEL	secobra_FEL	1	29	2021	SHAPE_II_spring	HOR 8170	0	1	5	1	75	72		9	9
nord_saat2021	nord_saat	nord_saat	1	64	2021	SHAPE_II_spring	HOR 8170	0	1	6	9	93	79		1	7
kws2020	kws	IPK Gatersleben	1	7	2020	SHAPE_II_spring	HOR 8195	1	0	9	5	102	67			
kws2020	kws	IPK Gatersleben	2	70	2020	SHAPE_II_spring	HOR 8195	1	0	9	4	89	66			
nordic_seed2020	nordic_seed	IPK Gatersleben	1	16	2020	SHAPE_II_spring	HOR 8195	1	0	1			64			1
nordic_seed2020	nordic_seed	IPK Gatersleben	2	113	2020	SHAPE_II_spring	HOR 8195	1	0				65			1
nord_saat2020	nord_saat	nord_saat	1	23	2020	SHAPE_II_spring	HOR 8195	1	0	9	6		76			4
nord_saat2020	nord_saat	nord_saat	2	66	2020	SHAPE_II_spring	HOR 8195	1	0	4	6		79			1
syngenta2020	syngenta	syngenta	1	23	2020	SHAPE_II_spring	HOR 8195	0	1	6	9		73			5
limagrain2020	limagrain	limagrain	1	49	2020	SHAPE_II_spring	HOR 8195	0	1	2	4	110	79			8
secobra_LEM2020	secobra_LEM	secobra1	1	25	2020	SHAPE_II_spring	HOR 8195	0	1	7		80	54			5
Bauer2020	Bauer	Bauer	1	34	2020	SHAPE_II_spring	HOR 8195	0	1	1	1	80	69		5	5
kws2021	kws	kws	1	47	2021	SHAPE_II_spring	HOR 8195	0	1		9		81			
nordic_seed2021	nordic_seed	nordic_seed	1	41	2021	SHAPE_II_spring	HOR 8195	0	1			110	75			2
syngenta2021	syngenta	syngenta	1	14	2021	SHAPE_II_spring	HOR 8195	0	1	6	8		83			7
limagrain2021	limagrain	limagrain	1	36	2021	SHAPE_II_spring	HOR 8195	0	1		7	85	74			9
secobra_LEM2021	secobra_LEM	secobra1	1	64	2021	SHAPE_II_spring	HOR 8195	0	1	2	9		61	1	3	9
bauer2021	bauer	bauer	1	47	2021	SHAPE_II_spring	HOR 8195	0	1	5	6		80			7
secobra_FEL2021	secobra_FEL	secobra_FEL	1	46	2021	SHAPE_II_spring	HOR 8195	0	1	3	1	70	74		3	1
nord_saat2021	nord_saat	nord_saat	1	19	2021	SHAPE_II_spring	HOR 8195	0	1	5	6	115	74		1	7
kws2020	kws	IPK Gatersleben	1	8	2020	SHAPE_II_spring	HOR 8216	1	0	9	6	110	71			
kws2020	kws	IPK Gatersleben	2	71	2020	SHAPE_II_spring	HOR 8216	1	0	9	3	95	70			
nordic_seed2020	nordic_seed	IPK Gatersleben	1	32	2020	SHAPE_II_spring	HOR 8216	1	0	5			66			1
nordic_seed2020	nordic_seed	IPK Gatersleben	2	123	2020	SHAPE_II_spring	HOR 8216	1	0				66			1
nord_saat2020	nord_saat	nord_saat	1	57	2020	SHAPE_II_spring	HOR 8216	1	0	4	6		80			2
nord_saat2020	nord_saat	nord_saat	2	120	2020	SHAPE_II_spring	HOR 8216	1	0	5	4		83			2
syngenta2020	syngenta	syngenta	1	39	2020	SHAPE_II_spring	HOR 8216	0	1	7	9		73			7
limagrain2020	limagrain	limagrain	1	48	2020	SHAPE_II_spring	HOR 8216	0	1	5	3	130	78			6
secobra_LEM2020	secobra_LEM	secobra1	1	11	2020	SHAPE_II_spring	HOR 8216	0	1	8	4	82	56			1
Bauer2020	Bauer	Bauer	1	54	2020	SHAPE_II_spring	HOR 8216	0	1	1	1	115	65		9	7
kws2021	kws	kws	1	19	2021	SHAPE_II_spring	HOR 8216	0	1		9		81			
nordic_seed2021	nordic_seed	nordic_seed	1	41	2021	SHAPE_II_spring	HOR 8216	0	1			110	76			2
syngenta2021	syngenta	syngenta	1	63	2021	SHAPE_II_spring	HOR 8216	0	1	7	8		86			8
limagrain2021	limagrain	limagrain	1	22	2021	SHAPE_II_spring	HOR 8216	0	1		7	90	77			5
secobra_LEM2021	secobra_LEM	secobra1	1	20	2021	SHAPE_II_spring	HOR 8216	0	1	4	6		68	1	2	7
bauer2021	bauer	bauer	1	67	2021	SHAPE_II_spring	HOR 8216	0	1		2		81			2
secobra_FEL2021	secobra_FEL	secobra_FEL	1	21	2021	SHAPE_II_spring	HOR 8216	0	1	9	1	85	76		1	6
nord_saat2021	nord_saat	nord_saat	1	20	2021	SHAPE_II_spring	HOR 8216	0	1	7	5	84	75		1	3
