trait,model,fold,n_train,n_test,pearson_r,rmse,mae,r2,best_params,best_inner_r2
plant_height,decision_tree,5,888,222,0.6830069705849605,10.9652240042637,8.366726784069705,0.45491624602979797,"{""model__ccp_alpha"": 0.1, ""model__max_depth"": 5, ""model__max_features"": null, ""model__min_samples_leaf"": 5, ""model__min_samples_split"": 20}",0.4687747545628791
puccinia_hordei,decision_tree,1,888,222,0.5635941570700223,0.97182736310625,0.7636771399931589,0.28923668349072906,"{""model__ccp_alpha"": 0.0, ""model__max_depth"": 3, ""model__max_features"": null, ""model__min_samples_leaf"": 5, ""model__min_samples_split"": 2}",0.38976036199230785
puccinia_hordei,decision_tree,2,888,222,0.6538394700027197,0.8891134268905474,0.694033204530925,0.42314993689400904,"{""model__ccp_alpha"": 0.01, ""model__max_depth"": 5, ""model__max_features"": null, ""model__min_samples_leaf"": 10, ""model__min_samples_split"": 2}",0.3640847664495654
puccinia_hordei,decision_tree,3,888,222,0.6237491121522334,0.9844817665207768,0.7557888471931442,0.36658538791039763,"{""model__ccp_alpha"": 0.0, ""model__max_depth"": 5, ""model__max_features"": null, ""model__min_samples_leaf"": 10, ""model__min_samples_split"": 2}",0.3480031330124494
puccinia_hordei,decision_tree,4,888,222,0.5781631299131669,1.0190967388273389,0.775668228878885,0.2726139001437643,"{""model__ccp_alpha"": 0.01, ""model__max_depth"": 20, ""model__max_features"": ""log2"", ""model__min_samples_leaf"": 2, ""model__min_samples_split"": 10}",0.35906762072719206
puccinia_hordei,decision_tree,5,888,222,0.6179454675440212,0.9281336028821473,0.7089381887504778,0.3720518405151174,"{""model__ccp_alpha"": 0.0, ""model__max_depth"": 3, ""model__max_features"": null, ""model__min_samples_leaf"": 1, ""model__min_samples_split"": 2}",0.3695430411489647
ramularia_collo_cygni,decision_tree,1,888,222,0.199346250304674,1.1729259096596043,0.9021028665788641,-0.05353725522054886,"{""model__ccp_alpha"": 0.01, ""model__max_depth"": 3, ""model__max_features"": null, ""model__min_samples_leaf"": 10, ""model__min_samples_split"": 2}",0.006928975741356351
ramularia_collo_cygni,decision_tree,2,888,222,0.17227204201173016,1.10456626550356,0.8974447733339367,-4.533150662378027e-05,"{""model__ccp_alpha"": 0.0, ""model__max_depth"": 3, ""model__max_features"": null, ""model__min_samples_leaf"": 10, ""model__min_samples_split"": 2}",0.023938929696999105
ramularia_collo_cygni,decision_tree,3,888,222,0.24474552564553526,1.1240544136943766,0.8895752471823081,0.020648752862408526,"{""model__ccp_alpha"": 0.0, ""model__max_depth"": 3, ""model__max_features"": null, ""model__min_samples_leaf"": 2, ""model__min_samples_split"": 20}",0.044599677149525986
ramularia_collo_cygni,decision_tree,4,888,222,0.2600494141626883,1.108926482946361,0.8367024393379301,0.03701622685157757,"{""model__ccp_alpha"": 0.01, ""model__max_depth"": 3, ""model__max_features"": null, ""model__min_samples_leaf"": 10, ""model__min_samples_split"": 2}",0.004410504175049845
ramularia_collo_cygni,decision_tree,5,888,222,0.2372907103171769,1.0506267705765928,0.8307501308461015,0.05344436569771738,"{""model__ccp_alpha"": 0.0, ""model__max_depth"": 3, ""model__max_features"": ""log2"", ""model__min_samples_leaf"": 5, ""model__min_samples_split"": 20}",0.004277692199978866
rhynchosporium,decision_tree,1,888,222,,0.7989710698512197,0.5483573318163849,-0.010810968878523619,"{""model__ccp_alpha"": 0.1, ""model__max_depth"": 3, ""model__max_features"": null, ""model__min_samples_leaf"": 1, ""model__min_samples_split"": 2}",-0.002662042979502788
rhynchosporium,decision_tree,2,888,222,,0.8880867098065628,0.5795266742289992,-0.0008011582812279539,"{""model__ccp_alpha"": 0.1, ""model__max_depth"": 3, ""model__max_features"": null, ""model__min_samples_leaf"": 1, ""model__min_samples_split"": 2}",-0.006085567651500368
rhynchosporium,decision_tree,3,888,222,0.06786081598078864,1.0734896893275745,0.6563906225805485,-0.08833924645563629,"{""model__ccp_alpha"": 0.0, ""model__max_depth"": 3, ""model__max_features"": ""log2"", ""model__min_samples_leaf"": 10, ""model__min_samples_split"": 2}",0.02253191403202252
rhynchosporium,decision_tree,4,888,222,0.1836864107369526,1.063260132309939,0.6152668070951955,0.01727264415924723,"{""model__ccp_alpha"": 0.01, ""model__max_depth"": 3, ""model__max_features"": ""log2"", ""model__min_samples_leaf"": 5, ""model__min_samples_split"": 20}",0.004324044762398486
rhynchosporium,decision_tree,5,888,222,,0.7381214947712446,0.5431922724970921,-0.018575789514098773,"{""model__ccp_alpha"": 0.1, ""model__max_depth"": 3, ""model__max_features"": null, ""model__min_samples_leaf"": 1, ""model__min_samples_split"": 2}",-0.0051538034120951854
