representation,model,trait,pearson_r,r2,rmse,mae,source_file,source_notebook,notes
PCA20,svr_rbf,plant_height,0.7903791176010909,0.6231737013197702,8.797274213093985,6.433293797806189,C:/Users/Reyes/OneDrive/PC_REYES/Master_Big_Data_Data_Science/14MBID/2026/Code/repo/outputs_nested5x3/10_pca20_svr_-_estructura_unificada_+_nested_cv_5x3/summary_nested5x3.csv,nested5x3_unificados/10_pca20_svr_unificado_nested5x3.ipynb,
PCA20,decision_tree,blumeria_graminis,0.6766695403001488,0.4559618660366428,0.8585135157783017,0.6644381488686377,C:/Users/Reyes/OneDrive/PC_REYES/Master_Big_Data_Data_Science/14MBID/2026/Code/repo/outputs_nested5x3/20_pca20_tree_-_estructura_unificada_+_nested_cv_5x3/summary_nested5x3.csv,nested5x3_unificados/20_pca20_tree_unificado_nested5x3.ipynb,
PCA20,decision_tree,puccinia_hordei,0.6289976743348548,0.3895887872553949,0.928671150382216,0.7206844611745735,C:/Users/Reyes/OneDrive/PC_REYES/Master_Big_Data_Data_Science/14MBID/2026/Code/repo/outputs_nested5x3/20_pca20_tree_-_estructura_unificada_+_nested_cv_5x3/summary_nested5x3.csv,nested5x3_unificados/20_pca20_tree_unificado_nested5x3.ipynb,
PCA20,decision_tree,ramularia_collo_cygni,0.2537597170449932,0.0108585250317859,1.1148995485694086,0.8694212039630174,C:/Users/Reyes/OneDrive/PC_REYES/Master_Big_Data_Data_Science/14MBID/2026/Code/repo/outputs_nested5x3/20_pca20_tree_-_estructura_unificada_+_nested_cv_5x3/summary_nested5x3.csv,nested5x3_unificados/20_pca20_tree_unificado_nested5x3.ipynb,
PCA20,decision_tree,rhynchosporium,0.0873659244973129,-0.0352629963117721,0.9312703021604842,0.57614830053597,C:/Users/Reyes/OneDrive/PC_REYES/Master_Big_Data_Data_Science/14MBID/2026/Code/repo/outputs_nested5x3/20_pca20_tree_-_estructura_unificada_+_nested_cv_5x3/summary_nested5x3.csv,nested5x3_unificados/20_pca20_tree_unificado_nested5x3.ipynb,
PCA20,decision_tree,heading_date,0.7027383061978627,0.4831706642165162,22.84451169580425,13.895181918196116,C:/Users/Reyes/OneDrive/PC_REYES/Master_Big_Data_Data_Science/14MBID/2026/Code/repo/outputs_nested5x3/20_pca20_tree_-_estructura_unificada_+_nested_cv_5x3/summary_nested5x3.csv,nested5x3_unificados/20_pca20_tree_unificado_nested5x3.ipynb,
PCA20,decision_tree,lodging,0.807281948341925,0.6480248146860629,0.9390809162527196,0.7091228277958084,C:/Users/Reyes/OneDrive/PC_REYES/Master_Big_Data_Data_Science/14MBID/2026/Code/repo/outputs_nested5x3/20_pca20_tree_-_estructura_unificada_+_nested_cv_5x3/summary_nested5x3.csv,nested5x3_unificados/20_pca20_tree_unificado_nested5x3.ipynb,
PCA20,decision_tree,plant_height,0.7133059215222992,0.4993907030553266,10.13974381115392,7.513458536675443,C:/Users/Reyes/OneDrive/PC_REYES/Master_Big_Data_Data_Science/14MBID/2026/Code/repo/outputs_nested5x3/20_pca20_tree_-_estructura_unificada_+_nested_cv_5x3/summary_nested5x3.csv,nested5x3_unificados/20_pca20_tree_unificado_nested5x3.ipynb,
PCA20,random_forest,blumeria_graminis,0.7240541723135465,0.5241282176305819,0.8029295515140694,0.619454707481207,C:/Users/Reyes/OneDrive/PC_REYES/Master_Big_Data_Data_Science/14MBID/2026/Code/repo/outputs_nested5x3/40_pca20_ensemble_-_estructura_unificada_+_nested_cv_5x3/summary_nested5x3.csv,nested5x3_unificados/40_pca20_ensemble_unificado_nested5x3.ipynb,
PCA20,random_forest,puccinia_hordei,0.6995317096444247,0.4893398223661851,0.8494086881614471,0.6556578620929662,C:/Users/Reyes/OneDrive/PC_REYES/Master_Big_Data_Data_Science/14MBID/2026/Code/repo/outputs_nested5x3/40_pca20_ensemble_-_estructura_unificada_+_nested_cv_5x3/summary_nested5x3.csv,nested5x3_unificados/40_pca20_ensemble_unificado_nested5x3.ipynb,
PCA20,random_forest,ramularia_collo_cygni,0.3461196702291273,0.1130379575490411,1.0557450424350152,0.8180133967798886,C:/Users/Reyes/OneDrive/PC_REYES/Master_Big_Data_Data_Science/14MBID/2026/Code/repo/outputs_nested5x3/40_pca20_ensemble_-_estructura_unificada_+_nested_cv_5x3/summary_nested5x3.csv,nested5x3_unificados/40_pca20_ensemble_unificado_nested5x3.ipynb,
PCA20,random_forest,rhynchosporium,0.2103053618850929,0.0189495017341544,0.9065590327019848,0.5586723991181288,C:/Users/Reyes/OneDrive/PC_REYES/Master_Big_Data_Data_Science/14MBID/2026/Code/repo/outputs_nested5x3/40_pca20_ensemble_-_estructura_unificada_+_nested_cv_5x3/summary_nested5x3.csv,nested5x3_unificados/40_pca20_ensemble_unificado_nested5x3.ipynb,
PCA20,random_forest,heading_date,0.7882798296254394,0.6203096165365298,19.58046944732811,12.650953185142406,C:/Users/Reyes/OneDrive/PC_REYES/Master_Big_Data_Data_Science/14MBID/2026/Code/repo/outputs_nested5x3/40_pca20_ensemble_-_estructura_unificada_+_nested_cv_5x3/summary_nested5x3.csv,nested5x3_unificados/40_pca20_ensemble_unificado_nested5x3.ipynb,
PCA20,random_forest,lodging,0.8725729694930571,0.7610346456390106,0.7737745871963319,0.5951306115154796,C:/Users/Reyes/OneDrive/PC_REYES/Master_Big_Data_Data_Science/14MBID/2026/Code/repo/outputs_nested5x3/40_pca20_ensemble_-_estructura_unificada_+_nested_cv_5x3/summary_nested5x3.csv,nested5x3_unificados/40_pca20_ensemble_unificado_nested5x3.ipynb,
PCA20,random_forest,plant_height,0.7935928998807116,0.6290659254177393,8.728224173384692,6.530883619506678,C:/Users/Reyes/OneDrive/PC_REYES/Master_Big_Data_Data_Science/14MBID/2026/Code/repo/outputs_nested5x3/40_pca20_ensemble_-_estructura_unificada_+_nested_cv_5x3/summary_nested5x3.csv,nested5x3_unificados/40_pca20_ensemble_unificado_nested5x3.ipynb,
PCA20,gradient_boosting,blumeria_graminis,0.7214742545331185,0.519992755778615,0.8064108481988688,0.6263005218643276,C:/Users/Reyes/OneDrive/PC_REYES/Master_Big_Data_Data_Science/14MBID/2026/Code/repo/outputs_nested5x3/40_pca20_ensemble_-_estructura_unificada_+_nested_cv_5x3/summary_nested5x3.csv,nested5x3_unificados/40_pca20_ensemble_unificado_nested5x3.ipynb,
PCA20,gradient_boosting,puccinia_hordei,0.6901809405356332,0.4760746959584788,0.8603702599672856,0.6635054413129102,C:/Users/Reyes/OneDrive/PC_REYES/Master_Big_Data_Data_Science/14MBID/2026/Code/repo/outputs_nested5x3/40_pca20_ensemble_-_estructura_unificada_+_nested_cv_5x3/summary_nested5x3.csv,nested5x3_unificados/40_pca20_ensemble_unificado_nested5x3.ipynb,
PCA20,gradient_boosting,ramularia_collo_cygni,0.3343283251404014,0.1116420697868288,1.0565754738106596,0.8197146893927952,C:/Users/Reyes/OneDrive/PC_REYES/Master_Big_Data_Data_Science/14MBID/2026/Code/repo/outputs_nested5x3/40_pca20_ensemble_-_estructura_unificada_+_nested_cv_5x3/summary_nested5x3.csv,nested5x3_unificados/40_pca20_ensemble_unificado_nested5x3.ipynb,
PCA20,gradient_boosting,rhynchosporium,0.1864292452556941,0.0325490620999631,0.9002536339157288,0.5622229498422954,C:/Users/Reyes/OneDrive/PC_REYES/Master_Big_Data_Data_Science/14MBID/2026/Code/repo/outputs_nested5x3/40_pca20_ensemble_-_estructura_unificada_+_nested_cv_5x3/summary_nested5x3.csv,nested5x3_unificados/40_pca20_ensemble_unificado_nested5x3.ipynb,
PCA20,gradient_boosting,heading_date,0.7835002847563028,0.613851734432324,19.746282469791527,12.3623232946652,C:/Users/Reyes/OneDrive/PC_REYES/Master_Big_Data_Data_Science/14MBID/2026/Code/repo/outputs_nested5x3/40_pca20_ensemble_-_estructura_unificada_+_nested_cv_5x3/summary_nested5x3.csv,nested5x3_unificados/40_pca20_ensemble_unificado_nested5x3.ipynb,
PCA20,gradient_boosting,lodging,0.8685545162823342,0.7543160121085932,0.7845767213563047,0.6005931117119025,C:/Users/Reyes/OneDrive/PC_REYES/Master_Big_Data_Data_Science/14MBID/2026/Code/repo/outputs_nested5x3/40_pca20_ensemble_-_estructura_unificada_+_nested_cv_5x3/summary_nested5x3.csv,nested5x3_unificados/40_pca20_ensemble_unificado_nested5x3.ipynb,
PCA20,gradient_boosting,plant_height,0.7887058802869694,0.6220289919580921,8.810626102230753,6.583301691769147,C:/Users/Reyes/OneDrive/PC_REYES/Master_Big_Data_Data_Science/14MBID/2026/Code/repo/outputs_nested5x3/40_pca20_ensemble_-_estructura_unificada_+_nested_cv_5x3/summary_nested5x3.csv,nested5x3_unificados/40_pca20_ensemble_unificado_nested5x3.ipynb,
PCA20,adaboost,blumeria_graminis,0.7135583987116985,0.5053979929289782,0.8185786302032639,0.6405450553047775,C:/Users/Reyes/OneDrive/PC_REYES/Master_Big_Data_Data_Science/14MBID/2026/Code/repo/outputs_nested5x3/40_pca20_ensemble_-_estructura_unificada_+_nested_cv_5x3/summary_nested5x3.csv,nested5x3_unificados/40_pca20_ensemble_unificado_nested5x3.ipynb,
PCA20,adaboost,puccinia_hordei,0.659450162222452,0.4293709693566269,0.8978993023716512,0.7037167081093598,C:/Users/Reyes/OneDrive/PC_REYES/Master_Big_Data_Data_Science/14MBID/2026/Code/repo/outputs_nested5x3/40_pca20_ensemble_-_estructura_unificada_+_nested_cv_5x3/summary_nested5x3.csv,nested5x3_unificados/40_pca20_ensemble_unificado_nested5x3.ipynb,
PCA20,adaboost,ramularia_collo_cygni,0.2927445291344502,0.0851426974115151,1.072218294413499,0.8400800644034544,C:/Users/Reyes/OneDrive/PC_REYES/Master_Big_Data_Data_Science/14MBID/2026/Code/repo/outputs_nested5x3/40_pca20_ensemble_-_estructura_unificada_+_nested_cv_5x3/summary_nested5x3.csv,nested5x3_unificados/40_pca20_ensemble_unificado_nested5x3.ipynb,
PCA20,adaboost,rhynchosporium,0.1632561729558314,-0.042321656758969,0.9344397160991548,0.6725142185713769,C:/Users/Reyes/OneDrive/PC_REYES/Master_Big_Data_Data_Science/14MBID/2026/Code/repo/outputs_nested5x3/40_pca20_ensemble_-_estructura_unificada_+_nested_cv_5x3/summary_nested5x3.csv,nested5x3_unificados/40_pca20_ensemble_unificado_nested5x3.ipynb,
PCA20,adaboost,heading_date,0.7428414656465581,0.53515250713258,21.665242153033976,16.731786654089426,C:/Users/Reyes/OneDrive/PC_REYES/Master_Big_Data_Data_Science/14MBID/2026/Code/repo/outputs_nested5x3/40_pca20_ensemble_-_estructura_unificada_+_nested_cv_5x3/summary_nested5x3.csv,nested5x3_unificados/40_pca20_ensemble_unificado_nested5x3.ipynb,
PCA20,adaboost,lodging,0.8537838860014734,0.7226225752574889,0.8336476835740154,0.647582415841314,C:/Users/Reyes/OneDrive/PC_REYES/Master_Big_Data_Data_Science/14MBID/2026/Code/repo/outputs_nested5x3/40_pca20_ensemble_-_estructura_unificada_+_nested_cv_5x3/summary_nested5x3.csv,nested5x3_unificados/40_pca20_ensemble_unificado_nested5x3.ipynb,
PCA20,adaboost,plant_height,0.747482256464934,0.5525867349423841,9.585879271171075,7.377774834674198,C:/Users/Reyes/OneDrive/PC_REYES/Master_Big_Data_Data_Science/14MBID/2026/Code/repo/outputs_nested5x3/40_pca20_ensemble_-_estructura_unificada_+_nested_cv_5x3/summary_nested5x3.csv,nested5x3_unificados/40_pca20_ensemble_unificado_nested5x3.ipynb,
PCA20,xgboost,blumeria_graminis,0.7142553780819896,0.5084715450047643,0.8160312639935893,0.6294792647146943,C:/Users/Reyes/OneDrive/PC_REYES/Master_Big_Data_Data_Science/14MBID/2026/Code/repo/outputs_nested5x3/45_pca20_blocks_-_estructura_unificada_+_nested_cv_5x3/summary_nested5x3.csv,nested5x3_unificados/45_pca20_blocks_unificado_nested5x3.ipynb,
PCA20,xgboost,puccinia_hordei,0.6814499462820871,0.4610767461019641,0.8725979020809009,0.67032806577398,C:/Users/Reyes/OneDrive/PC_REYES/Master_Big_Data_Data_Science/14MBID/2026/Code/repo/outputs_nested5x3/45_pca20_blocks_-_estructura_unificada_+_nested_cv_5x3/summary_nested5x3.csv,nested5x3_unificados/45_pca20_blocks_unificado_nested5x3.ipynb,
PCA20,xgboost,ramularia_collo_cygni,0.3182009497067257,0.08132675056208,1.0744521238636329,0.8311302169930792,C:/Users/Reyes/OneDrive/PC_REYES/Master_Big_Data_Data_Science/14MBID/2026/Code/repo/outputs_nested5x3/45_pca20_blocks_-_estructura_unificada_+_nested_cv_5x3/summary_nested5x3.csv,nested5x3_unificados/45_pca20_blocks_unificado_nested5x3.ipynb,
PCA20,xgboost,rhynchosporium,0.1904822736756225,-0.007507857052361,0.9187019304336602,0.5531263167488524,C:/Users/Reyes/OneDrive/PC_REYES/Master_Big_Data_Data_Science/14MBID/2026/Code/repo/outputs_nested5x3/45_pca20_blocks_-_estructura_unificada_+_nested_cv_5x3/summary_nested5x3.csv,nested5x3_unificados/45_pca20_blocks_unificado_nested5x3.ipynb,
PCA20,xgboost,heading_date,0.7862197770934484,0.6180776345626733,19.63793629168321,12.71355186848748,C:/Users/Reyes/OneDrive/PC_REYES/Master_Big_Data_Data_Science/14MBID/2026/Code/repo/outputs_nested5x3/45_pca20_blocks_-_estructura_unificada_+_nested_cv_5x3/summary_nested5x3.csv,nested5x3_unificados/45_pca20_blocks_unificado_nested5x3.ipynb,
PCA20,xgboost,lodging,0.8669355306451074,0.7513761745150503,0.7892568578135121,0.6037926299975298,C:/Users/Reyes/OneDrive/PC_REYES/Master_Big_Data_Data_Science/14MBID/2026/Code/repo/outputs_nested5x3/45_pca20_blocks_-_estructura_unificada_+_nested_cv_5x3/summary_nested5x3.csv,nested5x3_unificados/45_pca20_blocks_unificado_nested5x3.ipynb,
PCA20,xgboost,plant_height,0.7856645658605594,0.61703175765167,8.868678423509593,6.561200305513655,C:/Users/Reyes/OneDrive/PC_REYES/Master_Big_Data_Data_Science/14MBID/2026/Code/repo/outputs_nested5x3/45_pca20_blocks_-_estructura_unificada_+_nested_cv_5x3/summary_nested5x3.csv,nested5x3_unificados/45_pca20_blocks_unificado_nested5x3.ipynb,
