trait,model,fold,n_train,n_test,pearson_r,rmse,mae,r2,best_params,best_inner_r2
heading_date,xgboost,1,888,222,0.8409877261779216,17.282913363215027,11.613608094123691,0.6907617236791201,"{""model__colsample_bytree"": 0.3, ""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 400, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}",0.5348075575149073
heading_date,xgboost,2,888,222,0.750791142094644,20.84120645029064,13.513486741597294,0.561889644683481,"{""model__colsample_bytree"": 0.3, ""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 400, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}",0.598634070051178
heading_date,xgboost,3,888,222,0.7429630566185592,21.355729546490053,13.832769619949982,0.5503540785916632,"{""model__colsample_bytree"": 0.3, ""model__learning_rate"": 0.05, ""model__max_depth"": 5, ""model__n_estimators"": 400, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}",0.6038982507106846
heading_date,xgboost,4,888,222,0.7512417087332524,21.714525661261742,14.17026520659096,0.538648435777991,"{""model__colsample_bytree"": 0.3, ""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 400, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}",0.6108927129711751
heading_date,xgboost,5,888,222,0.8226016980852129,18.11397554838596,11.942815035473986,0.6748825497493882,"{""model__colsample_bytree"": 0.3, ""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 400, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}",0.5780248265158464
lodging,xgboost,1,888,222,0.8934412134267189,0.7608925575186869,0.5946128942880183,0.7973258766124647,"{""model__colsample_bytree"": 0.3, ""model__learning_rate"": 0.05, ""model__max_depth"": 5, ""model__n_estimators"": 400, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}",0.7249928081804757
lodging,xgboost,2,888,222,0.8480537691246519,0.817113312845281,0.6272551514882889,0.7157662961566962,"{""model__colsample_bytree"": 0.3, ""model__learning_rate"": 0.05, ""model__max_depth"": 5, ""model__n_estimators"": 400, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}",0.7547345652445934
lodging,xgboost,3,888,222,0.8696408190638907,0.7839290743316836,0.5892896369792651,0.7561181420120455,"{""model__colsample_bytree"": 0.3, ""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 400, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.7}",0.7494840537803412
lodging,xgboost,4,888,222,0.8688304626697387,0.7894153908946655,0.5747806091844634,0.7545453932423292,"{""model__colsample_bytree"": 0.3, ""model__learning_rate"": 0.05, ""model__max_depth"": 5, ""model__n_estimators"": 400, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}",0.7447626663557231
lodging,xgboost,5,888,222,0.8563400765475528,0.7758407309011788,0.5766147060529863,0.7299962109309841,"{""model__colsample_bytree"": 0.3, ""model__learning_rate"": 0.05, ""model__max_depth"": 5, ""model__n_estimators"": 400, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}",0.7484893196047576
